Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,종목명,Ticker,변화율(%),5일이평,20일이평,60일이평,RSI,Log_Return,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,Donchian_High,Donchian_Low,Momentum_10,Cumulative_Return,한국은행 기준금리,콜금리(익일물),예금은행 수신금리,예금은행 대출금리,가계신용,"M2(광의통화, 평잔)",실업률,소비자물가지수,농산물 및 석유류제외 소비자물가지수,UpdatedAt
2021-08-03,1389025.75,1395111.375,1373812.0,1382940.25,40469,0.0,0.0,삼성바이오로직스,207940.KS,-0.4381128283618918,1378071.8,1352132.18125,1312804.3416666666,58.99467255903743,-0.004390753549441849,1367665.8604364325,1346272.1464387712,21393.71399766137,20942.469143749935,451.2448539114339,1352132.18125,1418897.3293491683,1285367.0331508315,9.875535694660613,1393590.0,1285571.5,-6085.5,143.04813633076364,0.5,0.49,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-04,1384461.625,1389025.75,1357076.75,1373812.0,53790,0.0,0.0,삼성바이오로직스,207940.KS,-0.6600610546984909,1377158.975,1356544.20625,1314984.9958333333,56.55127403403212,-0.00662249091244292,1368611.420369289,1348312.1355914548,20299.28477783408,20813.832270566767,-514.5474927326868,1356544.20625,1416057.848585005,1297030.5639149952,8.774301944722176,1393590.0,1303828.125,3042.875,141.44387023867372,0.5,0.51,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-05,1381418.875,1427060.5,1379897.5,1387504.375,122601,0.0,0.0,삼성바이오로직스,207940.KS,0.9966702139739603,1377463.25,1360271.6,1316404.95625,59.27591210657549,0.0099173621312301,1371518.0287740135,1351215.2644365323,20302.764337481232,20711.618683949662,-408.85434646842987,1360271.6,1417588.2171246975,1302954.9828753027,8.427231315378108,1393590.0,1303828.125,42598.75,143.85026937680854,0.5,0.5,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-06,1410325.25,1413368.0,1393590.0,1398154.125,59777,0.0,0.0,삼성바이오로직스,207940.KS,0.7675471293558944,1386287.3,1364987.9,1317748.8479166667,61.30824797396029,0.007646164729370104,1375615.8897318575,1354692.2170708633,20923.67266099411,20754.029479358553,169.643181635558,1364987.9,1418119.364480873,1311856.4355191267,7.784898969562031,1398154.125,1314477.875,39556.0,145.72193511933688,0.5,0.48,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-09,1393590.0,1398154.125,1378376.125,1382940.25,42065,0.0,0.0,삼성바이오로직스,207940.KS,-1.0881400503681915,1385070.2,1367954.6,1316759.9458333333,56.93682831721188,-0.010941035948157289,1376742.7143884948,1356784.663954503,19958.050433991943,20594.833670285232,-636.7832362932895,1367954.6,1417886.857680183,1318022.3423198173,7.300279947913886,1398154.125,1314477.875,22820.75,143.04813633076364,0.5,0.5,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-10,1399675.5,1497044.25,1392068.625,1440753.0,344174,0.0,0.0,삼성바이오로직스,207940.KS,4.180422834609088,1396632.75,1374192.2875,1318610.9666666666,66.66398213377089,0.04095404501345221,1386590.4506364188,1363004.540698614,23585.909937804798,21193.048923789145,2392.8610140156525,1374192.2875,1427828.327892975,1320556.2471070252,7.806191445092775,1440753.0,1314477.875,59334.125,153.20857612102668,0.5,0.51,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-11,1455966.75,1490958.75,1434667.375,1483351.75,182342,0.0,0.0,삼성바이오로직스,207940.KS,2.9567004198499003,1418540.7,1382635.98125,1320664.8375,71.73095736994352,0.029138329582002187,1401476.804384662,1371919.1487950129,29557.65558964922,22865.97025696116,6691.685332688059,1382635.98125,1448473.0622240428,1316798.900275957,9.523414964873334,1483351.75,1329691.75,104975.625,160.69519515429303,0.5,0.49,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-12,1469659.25,1501608.375,1452924.0,1478787.625,99909,0.0,0.0,삼성바이오로직스,207940.KS,-0.30769000002864866,1436797.35,1390090.775,1322718.7104166667,70.49462168757009,-0.0030816433895475915,1413370.7767870217,1379835.3322176046,33535.44456941704,24999.86511945234,8535.579449964702,1390090.775,1463960.5663104574,1316220.9836895424,10.628052878123375,1483351.75,1344905.625,92804.625,159.89306210824807,0.5,0.56,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-13,1487915.875,1506172.5,1469659.25,1495522.875,96876,0.0,0.0,삼성바이오로직스,207940.KS,1.1316871819237795,1456271.1,1396480.6,1325812.1958333333,72.374781866122,0.01125331508479374,1426009.56112748,1388404.7798311154,37604.7812963645,27520.848354834772,10083.932941529725,1396480.6,1483196.9650877204,1309764.2349122798,12.419272432101144,1495522.875,1344905.625,141489.0,162.83423857883633,0.5,0.54,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-17,1512258.125,1551814.125,1506172.5,1539643.0,212033,0.0,0.0,삼성바이오로직스,207940.KS,2.950147118277946,1487611.65,1403783.25,1329717.0875,76.6070062134536,0.029074676511183804,1443491.628646329,1399607.6109547366,43884.01769159245,30793.48222218631,13090.535469406143,1403783.25,1511524.901176445,1296041.598823555,15.350183324447695,1539643.0,1344905.625,150617.25,170.58823529411765,0.5,0.51,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-18,1547250.0,1592891.625,1497044.25,1510736.75,156064,0.0,0.0,삼성바이오로직스,207940.KS,-1.8774644511747152,1501608.4,1409868.8,1333343.0583333333,69.13401536009872,-0.018953125626900814,1453837.0319315093,1407839.3990321634,45997.63289934583,33834.31235761822,12163.320541727611,1409868.8,1527404.7654892039,1292332.8345107962,16.67331960097334,1539643.0,1344905.625,127796.5,165.5080373674096,0.5,0.5,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-19,1497044.25,1527472.0,1478787.625,1483351.75,95922,0.0,0.0,삼성바이오로직스,207940.KS,-1.8126917214398852,1501608.4,1415497.93125,1336892.9604166667,62.87626321549809,-0.01829322257952899,1458377.7577882002,1413432.9065112625,44944.85127693764,36056.4201414821,8888.43113545554,1415497.93125,1535898.191001887,1295097.6714981128,17.01171822209077,1539643.0,1344905.625,109539.75,160.69519515429303,0.5,0.51,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-20,1492480.125,1527472.0,1484873.125,1500087.0,95470,0.0,0.0,삼성바이오로직스,207940.KS,1.1282050936333832,1505868.275,1423257.0,1341178.1979166667,64.9634079881176,0.011218883262927679,1464794.5642823232,1419851.728251169,44942.836031154264,37833.703319416534,7109.13271173773,1423257.0,1544500.5834417054,1302013.4165582946,17.037482821683707,1539643.0,1354033.875,112582.625,163.63637162488124,0.5,0.5,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-23,1513779.5,1542685.875,1507694.0,1535078.875,86923,0.0,0.0,삼성바이오로직스,207940.KS,2.332656372597053,1513779.475,1432081.0375,1345793.06875,68.90048732687077,0.023058657657620624,1475607.5351619658,1428387.072454786,47220.46270717983,39711.055196969195,7509.407510210636,1432081.0375,1559063.1082225644,1305098.9667774357,17.733922508217606,1539643.0,1354033.875,136924.75,169.78610224807272,0.5,0.51,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-24,1541164.5,1542685.875,1437710.125,1454445.375,210130,0.0,0.0,삼성바이오로직스,207940.KS,-5.252726834639033,1496739.95,1436797.33125,1348607.6333333333,53.876514683188496,-0.053957121697090445,1472351.818213971,1430317.3170877649,42034.50112620625,40175.74438281661,1858.7567433896402,1436797.33125,1559458.9986045384,1314135.6638954617,17.074317259181413,1539643.0,1354033.875,71505.125,155.61497525916147,0.5,0.55,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-25,1465095.125,1477266.25,1422496.25,1465095.125,130764,0.0,0.0,삼성바이오로직스,207940.KS,0.7322206927159458,1487611.625,1440981.14375,1351929.3270833334,55.26399947127801,0.007295529714911165,1471235.4038733603,1432893.4510071897,38341.952866170555,39808.9860794874,-1467.0332133168413,1440981.14375,1561376.8579639897,1320585.4295360104,16.710241454051598,1539643.0,1354033.875,24342.125,157.48664100168983,0.5,0.57,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-26,1466616.5,1468137.875,1439231.5,1451402.625,65781,0.0,0.0,삼성바이오로직스,207940.KS,-0.934580954257147,1481221.8,1444632.46875,1355377.8020833333,53.05419492956467,-0.009389755642812235,1468184.2071236125,1434264.5009325831,33919.7061910294,38631.1301017958,-4711.423910766403,1444632.46875,1561408.8483180515,1327856.0891819485,16.166932710448474,1539643.0,1354033.875,-31949.125,155.08021989513153,0.5,0.84,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-27,1440753.0,1451402.625,1434667.375,1440753.0,49477,0.0,0.0,삼성바이오로직스,207940.KS,-0.7337471227186199,1469355.0,1447370.96875,1358496.6458333333,51.334861168399456,-0.0073645228775589535,1463964.0214122876,1434745.1304931326,29218.890919154976,36748.68226526764,-7529.791346112666,1447370.96875,1560879.3601550576,1333862.5773449424,15.684768294487409,1539643.0,1354033.875,-38034.625,153.20857612102668,0.5,0.86,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-30,1448359.875,1451402.625,1416410.75,1440753.0,56114,0.0,0.0,삼성바이오로직스,207940.KS,0.0,1450489.825,1451706.925,1361209.7854166667,51.334861168399456,0.0,1460393.0950411665,1435190.1578640118,25202.9371771547,34439.53324764506,-9236.596070490355,1451706.925,1556493.1333890404,1346920.7166109597,14.436275887991693,1539643.0,1373812.0,-54769.875,153.20857612102668,0.5,0.86,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-08-31,1431624.625,1468137.875,1428581.875,1468137.875,84685,0.0,0.0,삼성바이오로직스,207940.KS,1.900733505326735,1453228.325,1455662.53125,1364328.6270833334,55.62367874004912,0.018828952500516683,1461584.599650218,1437630.7295037145,23953.87014650344,32342.400627416733,-8388.530480913294,1455662.53125,1556379.769598954,1354945.292901046,13.837992829624657,1539643.0,1373812.0,-71505.125,158.02139636571977,0.5,0.9,0.97,2.77,1810575.9,3440002.1,3.2,102.26,102.26,2025-12-05 21:33:38
2021-09-01,1469659.25,1474223.5,1454445.375,1463573.75,44456,0.0,0.0,삼성바이오로직스,207940.KS,-0.3108784997458036,1452924.05,1459694.20625,1367041.7666666666,54.75752523045381,-0.003113627307943956,1461890.6227809535,1439552.4347256615,22338.188055292005,30341.558112991792,-8003.370057699787,1459694.20625,1554432.3929640157,1364956.0195359844,12.980552544275836,1539643.0,1373812.0,-47163.0,157.2192633196748,0.5,0.83,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-02,1463573.75,1463573.75,1442274.375,1442274.375,37465,0.0,0.0,삼성바이오로직스,207940.KS,-1.4552990582128111,1451098.4,1463117.325,1369932.4020833333,50.78332022328013,-0.014659924085798108,1458872.7385069607,1439754.0599311679,19118.678575792816,28096.982205551998,-8978.303629759183,1463117.325,1549355.833231791,1376878.816768209,11.788324389063053,1539643.0,1382940.25,-41077.375,153.47595380304165,0.5,0.76,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-03,1443795.75,1462052.375,1442274.375,1446838.5,35169,0.0,0.0,삼성바이오로직스,207940.KS,0.3164533100714628,1452315.5,1466084.03125,1372366.6208333333,51.59405813651044,0.0031595365043298037,1457021.3171981976,1440278.8332695998,16742.483928597765,25826.082550161154,-9083.59862156339,1466084.03125,1545154.667826504,1387013.394673496,10.786644543026288,1539643.0,1382940.25,-53248.5,154.2780868490866,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-06,1448359.875,1459009.625,1440753.0,1451402.625,25302,0.0,0.0,삼성바이오로직스,207940.KS,0.3154550421488045,1454445.425,1468746.45625,1375130.4729166667,52.4378099090507,0.0031495852664547787,1456156.9030138594,1441102.817842222,15054.085171637358,23671.683074456396,-8617.597902819038,1468746.45625,1541521.6513295926,1395971.2611704075,9.90983770819124,1539643.0,1382940.25,-83676.25,155.08021989513153,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-07,1445317.125,1449881.25,1439231.5,1445317.125,25312,0.0,0.0,삼성바이오로직스,207940.KS,-0.41928407012492563,1449881.275,1471865.3,1377590.0479166666,51.157403219057656,-0.0042016553052708116,1454489.244857881,1441414.988742798,13074.256115082884,21552.197682581693,-8477.941567498809,1471865.3,1533677.8734862413,1410052.7265137588,8.39921608128696,1539643.0,1440753.0,-9128.25,154.01070916707164,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-08,1437710.125,1445317.125,1414889.375,1416410.75,45339,0.0,0.0,삼성바이오로직스,207940.KS,-2.0000022486414526,1440448.675,1470648.1875,1379846.7708333333,45.47702230554114,-0.020202730262840658,1448631.0148797454,1439562.8229099982,9068.19196974719,19055.396540014794,-9987.204570267604,1470648.1875,1535902.9550892788,1405393.4199107212,8.87428660966255,1539643.0,1416410.75,-48684.375,148.93048927194008,0.5,0.74,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-09,1407282.5,1414889.375,1382940.25,1389025.75,68041,0.0,0.0,삼성바이오로직스,207940.KS,-1.9334080880140214,1429798.95,1465931.8875,1381875.2854166667,40.849394825953254,-0.01952342877345787,1439460.9741290153,1435819.3360277764,3641.63810123899,15972.644852259633,-12331.006751020643,1465931.8875,1540316.8737919033,1391546.9012080966,10.14849147169579,1539643.0,1389025.75,-62376.875,144.11764705882354,0.5,0.76,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-10,1398154.125,1422496.25,1398154.125,1407282.5,39278,0.0,0.0,삼성바이오로직스,207940.KS,1.314356483312129,1421887.75,1462356.63125,1384208.0791666666,44.87654830636317,0.013057937666253183,1434510.4396476285,1433705.496322015,804.9433256133925,12939.104546930386,-12134.161221316994,1462356.63125,1540897.5101860368,1383815.7523139634,10.741686023456696,1539643.0,1389025.75,-33470.5,147.32622317985022,0.5,0.88,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-13,1399675.5,1413368.0,1381418.875,1389025.75,30070,0.0,0.0,삼성바이오로직스,207940.KS,-1.2973052674214336,1409412.375,1457031.775,1386160.525,41.810960124555386,-0.013057937666253261,1427512.7950864548,1430395.8854833473,-2883.090396892512,9774.665558165807,-12657.75595505832,1457031.775,1540397.194364915,1373666.355635085,11.443184808363565,1539643.0,1389025.75,-51727.25,144.11764705882354,0.5,0.86,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-14,1393590.0,1398154.125,1384461.625,1389025.75,36305,0.0,0.0,삼성바이오로직스,207940.KS,0.0,1398154.1,1449500.9125,1387656.5541666667,41.810960124555386,0.0,1421591.7112270002,1427331.4310030993,-5739.719776099082,6671.788491312829,-12411.508267411911,1449500.9125,1528544.464230597,1370457.3607694032,10.906312793452196,1535078.875,1389025.75,-79112.125,144.11764705882354,0.5,0.78,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-15,1398154.125,1430103.25,1392068.625,1424017.75,50457,0.0,0.0,삼성바이오로직스,207940.KS,2.519175760420578,1399675.5,1445164.9625,1389938.6354166667,49.48201440944944,0.024879675682449323,1421964.9479613078,1427085.973151018,-5121.0251897100825,4313.2257551082475,-9434.25094481833,1445164.9625,1519434.7397519615,1370895.1852480383,10.278380555736957,1535078.875,1389025.75,-39556.0,150.26739965043845,0.5,0.76,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-16,1424017.75,1433146.0,1393590.0,1393590.0,36714,0.0,0.0,삼성바이오로직스,207940.KS,-2.136753562236149,1400588.35,1440676.875,1391434.6666666667,44.0446015803191,-0.02159912636954306,1417599.5713518758,1424604.789954646,-7005.218602770241,2049.53688353255,-9054.75548630279,1440676.875,1516070.4200834231,1365283.3299165769,10.46640595010913,1535078.875,1389025.75,-48684.375,144.91980207329195,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-17,1395111.375,1419453.5,1390547.25,1419453.5,46817,0.0,0.0,삼성바이오로직스,207940.KS,1.8558901829088814,1403022.55,1436645.2,1393412.46875,49.15864266325742,0.018388786950752918,1417884.791143895,1424223.2129209684,-6338.421777073527,371.94515141133456,-6710.366928484861,1436645.2,1507125.7567349598,1366164.6432650401,9.811825040025168,1535078.875,1389025.75,-27385.0,149.46524463597007,0.5,0.77,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-23,1398154.125,1428581.875,1398154.125,1399675.5,32886,0.0,0.0,삼성바이오로직스,207940.KS,-1.3933531461227888,1405152.5,1429875.03125,1395212.775,45.71763428912957,-0.014031514340481468,1415083.3617371419,1422404.8638157116,-7321.502078569727,-1166.744294584878,-6154.757783984849,1429875.03125,1484851.6460199892,1374898.4164800108,7.689709040087017,1468137.875,1389025.75,-51727.125,145.98931280135184,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-24,1401196.875,1408803.875,1392068.625,1402718.25,30817,0.0,0.0,삼성바이오로직스,207940.KS,0.21738967353504002,1407891.0,1427288.675,1397215.9333333333,46.339942543959815,0.0021715372407553894,1413181.0368545046,1420946.5961256588,-7765.559271154227,-2486.507289898748,-5279.051981255479,1427288.675,1482265.2978171022,1372312.052182898,7.7036445086488365,1468137.875,1389025.75,-42598.875,146.5240681653818,0.5,0.75,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-27,1407282.5,1422496.25,1395111.375,1399675.5,33605,0.0,0.0,삼성바이오로직스,207940.KS,-0.21691811595093702,1403022.55,1424017.69375,1399092.3104166666,45.77480008763524,-0.0021715372407554007,1411103.2619538116,1419370.95937561,-8267.697421798483,-3642.745316278695,-4624.952105519787,1424017.69375,1477281.1134536366,1370754.2740463635,7.480724423215973,1468137.875,1389025.75,-16735.25,145.98931280135184,0.5,0.72,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-28,1389025.75,1389025.75,1322084.75,1325127.625,117725,0.0,0.0,삼성바이오로직스,207940.KS,-5.326082724174286,1389330.075,1417703.94375,1399853.0041666667,34.63123597332151,-0.05473164848611052,1397876.2408839944,1412389.9716440835,-14513.730760089122,-5816.942405040781,-8696.788355048342,1417703.94375,1485306.1141909587,1350101.7733090415,9.536852985277388,1468137.875,1325127.625,-63898.125,132.88771850892402,0.5,0.76,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-29,1299264.0,1335777.25,1291657.125,1329691.75,67160,0.0,0.0,삼성바이오로직스,207940.KS,0.3444290884812018,1371377.725,1412150.88125,1400334.7770833333,35.6639006725659,0.0034383728999102096,1387386.3192095337,1406264.1774482254,-18877.858238691697,-8429.125571770965,-10448.732666920732,1412150.88125,1489346.3420814492,1334955.420418551,10.933032986265275,1468137.875,1325127.625,-77590.75,133.68985155496893,0.5,0.73,1.17,2.96,1810575.9,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-09-30,1319042.0,1341862.875,1317520.625,1329691.75,38912,0.0,0.0,삼성바이오로직스,207940.KS,0.0,1357380.975,1406597.81875,1400816.55,35.6639006725659,0.0,1378510.2316388362,1400592.145785394,-22081.914146557683,-11159.683286728308,-10922.230859829375,1406597.81875,1490791.3403642478,1322404.2971357524,11.971228803563463,1468137.875,1325127.625,-59334.0,133.68985155496893,0.75,0.92,1.17,2.96,1845539.5,3512353.8,2.7,103.17,103.17,2025-12-05 21:33:38
2021-10-01,1326649.0,1343384.25,1323606.25,1331213.125,35078,0.0,0.0,삼성바이오로직스,207940.KS,0.11441561549885293,1343079.95,1399751.58125,1401019.4020833333,36.05442461887325,0.0011435021071760456,1371233.7536944,1395452.95906055,-24219.20536615001,-13771.58770261265,-10447.61766353736,1399751.58125,1485134.7575899153,1314368.4049100848,12.199761369609135,1463573.75,1325127.625,-57812.625,133.95722923698395,0.75,0.71,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-05,1291657.125,1306871.0,1227758.875,1235365.75,112271,0.0,0.0,삼성바이오로직스,207940.KS,-7.200002253583548,1310218.0,1388341.18125,1400055.85625,25.53730801682414,-0.07472357048024225,1350330.9838952615,1383594.6472782872,-33263.663383025676,-17670.002838695254,-15593.660544330422,1388341.18125,1495921.6040802493,1280760.7584197505,15.49769239480296,1451402.625,1235365.75,-188652.0,117.11230345949946,0.75,0.69,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-06,1244494.125,1252101.0,1191245.625,1203416.625,91738,0.0,0.0,삼성바이오로직스,207940.KS,-2.5862077688328378,1285875.8,1376398.29375,1398686.6083333334,23.116685277572913,-0.02620238134841431,1327728.774834452,1370248.1271095253,-42519.352275073295,-22639.87272597086,-19879.479549102434,1376398.29375,1508912.4446662616,1243884.1428337384,19.25520418297331,1451402.625,1203416.625,-190173.375,111.49732820033798,0.75,0.73,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-07,1214066.375,1253622.375,1214066.375,1239929.875,52458,0.0,0.0,삼성바이오로직스,207940.KS,3.0341320903722657,1267923.425,1366052.8625,1397469.4979166666,31.148962489417173,0.02989012686565605,1314221.2517829977,1360594.9232495604,-46373.671466562664,-27386.632474089223,-18987.03899247344,1366052.8625,1507423.0362482416,1224682.6887517585,20.697613925352982,1451402.625,1203416.625,-179523.625,117.9144365055444,0.75,0.67,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-08,1259708.0,1262750.75,1235365.75,1262750.75,39769,0.0,0.0,삼성바이오로직스,207940.KS,1.8404972297324518,1254535.225,1356620.26875,1396784.875,35.67241778668409,0.018237650709199967,1306302.713047152,1353347.2067125558,-47044.49366540392,-31318.204712352162,-15726.288953051757,1356620.26875,1499182.178930321,1214058.358569679,21.01721660279756,1445317.125,1203416.625,-136924.75,121.92514567261598,0.75,0.69,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-12,1277964.625,1284050.125,1249058.25,1268836.25,54798,0.0,0.0,삼성바이오로직스,207940.KS,0.4819240851767548,1242059.85,1347796.225,1395872.0416666667,36.863627154315225,0.004807665485329196,1300538.6418091287,1347087.1358449592,-46548.49403583049,-34364.262577047826,-12184.231458782662,1347796.225,1489083.6463419867,1206508.8036580135,20.965694772143557,1424017.75,1203416.625,-133882.0,122.99465640067591,0.75,0.8,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-13,1268836.25,1279486.0,1261229.375,1261229.375,29528,0.0,0.0,삼성바이오로직스,207940.KS,-0.599515894978564,1247232.575,1340037.15625,1394959.2104166667,35.967044525005505,-0.006013202065577318,1294491.062300032,1340727.3017082955,-46236.23940826347,-36738.65794329096,-9497.581464972514,1340037.15625,1482498.1919649048,1197576.1205350952,21.262251580183342,1424017.75,1203416.625,-138446.125,121.65776799060102,0.75,0.8,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-14,1279486.0,1306871.0,1270357.625,1306871.0,40052,0.0,0.0,삼성바이오로직스,207940.KS,3.6188203275871134,1267923.45,1335929.41875,1394832.4291666667,44.66352018817042,0.035548790732193136,1296395.6681000271,1338219.427507681,-41823.75940765394,-37755.678236163556,-4068.081171490383,1335929.41875,1477175.4439505213,1194683.3935494786,21.14573168583744,1424017.75,1203416.625,-18256.625,129.6791643563208,0.75,0.75,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-15,1314477.875,1325127.625,1300785.375,1322084.75,41464,0.0,0.0,삼성바이오로직스,207940.KS,1.1641355573732914,1284354.425,1331669.53125,1394705.6458333333,47.235917175784515,0.011574116328125491,1300347.8345461767,1337024.2662108156,-36676.43166463892,-37539.82892185863,863.397257219709,1331669.53125,1468937.665386821,1194401.397113179,20.61594576065298,1424017.75,1203416.625,-7607.0,132.3529411764706,0.75,0.74,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-18,1332734.5,1334255.875,1305349.5,1305349.5,29747,0.0,0.0,삼성바이오로직스,207940.KS,-1.2658227848101222,1292874.175,1327485.71875,1393666.03125,44.77045370674292,-0.012739025777429714,1301117.3215390726,1334677.9872322367,-33560.665693164105,-36743.996276119724,3183.3305829556193,1327485.71875,1462474.9897152146,1192496.4477847854,20.337585415581643,1424017.75,1203416.625,-24342.25,129.41176470588235,0.75,0.72,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-19,1323606.25,1325127.625,1306871.0,1320563.375,19858,0.0,0.0,삼성바이오로직스,207940.KS,1.165502036044752,1303219.6,1324062.6,1392448.9208333334,47.45546487325041,0.011587623777530679,1304109.022071523,1333632.4604002193,-29523.438328696415,-35299.884686635065,5776.44635793865,1324062.6,1455916.888888495,1192208.3111115051,19.916624620088953,1424017.75,1203416.625,-10649.75,132.08556349445558,0.75,0.73,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-20,1323606.25,1349469.75,1320563.375,1331213.125,28295,0.0,0.0,삼성바이오로직스,207940.KS,0.8064550480207044,1317216.35,1319422.36875,1391485.3770833334,49.31307602415336,0.008032205773629066,1308278.8840605193,1333453.2503705735,-25174.366310054203,-33274.7810113189,8100.414701264694,1319422.36875,1442719.9054924282,1196124.8320075716,18.689623529611442,1419453.5,1203416.625,95847.375,133.95722923698395,0.75,0.73,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
2021-10-21,1331213.125,1334255.875,1309913.75,1320563.375,25577,0.0,0.0,삼성바이오로직스,207940.KS,-0.8000033803753248,1319954.825,1315771.0375,1390648.6145833333,47.5044602004897,-0.008032205773629002,1310168.8057435164,1332498.4447875682,-22329.639044051757,-31085.752617865473,8756.113573813716,1315771.0375,1434043.3923818325,1197498.6826181677,17.977649835879195,1419453.5,1203416.625,117146.75,132.08556349445558,0.75,0.76,1.29,3.07,1845539.5,3550230.8,2.8,103.35,103.35,2025-12-05 21:33:38
